Job Title,Job Rating,Time,Job Status,Pros,Cons,Company_Name
Sales Executive,1.0,2024-12-18,"Former employee, more than 10 years",Remote work before back to office shift. Semiflexible work schedule,"Constant and consistent fear of layoff RA. Lack of clear mission. Leadership is selected by who you know, not experience, many VPs lack leadership experience and skills. Little to no empathy for personal issues. Family members of current or former executives are sprinkled throughout the company and advance at a faster pace. Opportunities to grow are very limited. Low compensation growth over 10+ years. Technology is purchased through acquisitions vs created by R&D engineers/lab. Almost every acquisition fails. Poor morale across the board. Work in silos. No clear guidance on how you or your team contribute to company mission. Executives are out of touch with workforce. You’re just a number at IBM and you could easily be a top performer and still get laid off. Terrible ethics from the CEO down. Working under Arvind was a complete disaster. IBMs biggest mistake in history was selecting Arvind over Jim Whitehurst. Everyone liked/loved Jim, little to no respect internally for Arvind. Terrible place to waste your valuable career time. IBM is now an anchor on your resume when it used to be highly respected. I usually avoid hiring former IBM employees due to skillsets unique and specific to IBM only.",IBM
Bid Proposal Manager,4.0,2020-06-04,"Current employee, more than 10 years","Salary is good, availability of education to grow your career, work life balance is good.","Constant layoffs, eroding baseline, insecurity of retaining your job and potential sale of specific divisions. Target for RA once you hit the 20 year mark.",IBM
Designer,3.0,2025-04-28,"Current employee, more than 5 years",Good base salary. Hybrid work with 3 days a week inoffice. Pockets of excellence. Recently started providing a very small GDP based on performance,"Experienced team members are constantly being laid off and replaced with people in India who have very little experience. Too many new managers without management experience and with too many people reporting to them. No hiring or transfer internal or external in the US. No stock, only for high performers. The values and culture fluctuate based on government mandates DEI language is being removed",IBM
Supervisor,5.0,2025-06-23,"Current employee, more than 5 years","Great benefits, great pay and flexible. Work/life balance.",None that I can think of at the moment.,IBM
Workforce Management,3.0,2025-06-18,"Former employee, more than 10 years",Collaborative Team  Good benefits like paid time off and sick time Hands on fastpace experience,Lack of opportunity to share ideas  most importantly implementing any  Performance Reviews are really based on your relationship with your manager not so much skill,IBM
Mdm Consultant,4.0,2025-07-01,Former employee,IBM is one of great company to work for,Salary is led compared to other consulting companies,IBM
Consulting,4.0,2025-07-05,Former employee,big name learning a lot,high pressure long working hours,IBM
Site Reliability Engineer Ii,4.0,2025-05-05,"Former employee, more than 5 years", Good starting pay  Other employees were great  Usually flexible if you need time off   Good benefits  Most managers were very willing to work with you for whatever you needed, Executives are focused on chasing short term gains  Frequently told as an SRE to focus on new products over the stability and performance of existing offerings  Team was understaffed for all but a few months of time  Company seems to be moving a large number of jobs from US to central/south AM.,IBM
Backend Engineer,5.0,2025-06-27,"Current employee, more than 3 years",The environment is pretty chill and there’s a clear progression of success,Too many levels of management,IBM
Storage Digital Sales Specialist,3.0,2025-03-05,"Current employee, more than 1 year",This job feels pretty stable compared to most sales jobs. You'll be surrounded by some really intelligent people and learn a ton. IBM has great benefits. If you stand out you can get promoted.,"Pay is not that competitive. Forced InOffice Policy, Decent Amount of Micromanagement, High Pressure which trickles down from our Bloated Leadership Org when their Spreadsheets don't look good. Unrealistic Quotas, No Marketing Support at All. You'll spend most of your days inoffice Cold Calling, Minimum Call, Meeting, and Opportunity KPI's, Do as I say not as I do style of Management. Not Uncommon for Leaders to Threaten Reps collectively. Difficult to get things done, tons of red tape and obstacles to closing deals.",IBM
Solution Architect,5.0,2025-06-30,"Current employee, more than 3 years",Freedom with responsibility Flexible Good salary,"Changes every year, can be stressful",IBM
